기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20254,11530595,가리봉동,3116192,1723958,1392234,109206,583705,713794,603890,537263,568334,771139,663284,405489,392870,507852,375558,457397,457376,452179,452548,447018,413920,435752
20254,11530560,구로5동,6771834,3262006,3509829,846013,1016458,1277315,1121286,1069003,1441759,1604199,1405267,861839,862117,1192554,845858,955793,950372,963484,962287,969328,984843,985728
20254,11530550,구로4동,7046680,3490390,3556289,616487,761063,1127105,1304781,1356370,1880873,1764794,1418563,844149,889035,1233390,896748,1017209,1009106,1004932,1007941,1005597,991157,1010738
20254,11530540,구로3동,7666393,3891092,3775301,773632,1117995,1529463,1478526,1233285,1533493,1730643,1669528,1019712,1010626,1314736,921148,1152385,1147895,1142104,1137701,1128750,978640,978921
20254,11530530,구로2동,8902548,4329740,4572808,778426,992234,1455765,1554334,1778140,2343648,2344636,1881246,1066143,1057579,1420335,1132609,1283832,1271325,1267321,1267008,1260058,1249887,1303113
20254,11530520,구로1동,1932876,932088,1000787,454434,190254,326684,338394,271125,351984,524594,431268,225212,214781,293303,243718,281091,279162,279155,281744,277345,263968,270410
20254,11530510,신도림동,6336361,2878702,3457659,1489784,672346,1039527,1148910,841560,1144234,1607289,1299257,760700,770473,1074120,824522,882148,882470,888217,892792,898300,941563,950870
20254,11500641,방화3동,2348911,1110014,1238895,376542,216983,371325,396579,353436,634046,715441,489025,241178,236819,346050,320398,333043,330669,326972,331750,332248,340861,353368
20254,11500640,방화2동,3895935,1883085,2012851,445373,524868,736701,644098,583083,961814,1029632,813978,468098,462650,627355,494221,547811,547557,549528,553569,548872,566309,582292
20254,11500630,방화1동,7065046,3344060,3720986,1283963,696161,1118604,1221674,1018994,1725650,1945874,1454847,799023,795649,1135316,934337,1001668,995596,994673,1001745,1005153,1024550,1041663
20254,11500620,공항동,5445697,2714365,2731332,1275022,618300,835947,972368,699854,1044209,1649409,1149479,585433,556661,785428,719287,782482,780769,782865,783513,779848,764763,771457
20254,11500615,우장산동,7217707,3280160,3937547,1493406,983431,1072188,1256587,1012991,1399105,1958791,1513221,806699,801874,1179256,957864,1020741,1017715,1018844,1023821,1032291,1051488,1052807
20254,11500611,발산1동,5403377,2397713,3005662,1508626,588103,638828,894238,788266,985317,1503786,1194651,635375,597633,790520,681411,787600,788596,772887,784389,778793,744954,746161
20254,11500605,가양3동,1522364,729910,792455,126197,159528,360967,271700,208368,395606,421364,324600,179949,177034,229607,189809,221080,219070,224676,223518,214811,211065,208144
20254,11500604,가양2동,1917285,864664,1052622,192214,192863,347104,280781,241177,663145,472662,411973,230811,235110,322714,244016,276725,274820,273478,273190,273568,271705,273799
20254,11500603,가양1동,3038875,1494134,1544741,360526,473955,725353,551374,414272,513398,631022,667973,456598,445518,503919,333845,457438,460774,461171,456712,450997,383636,368147
20254,11500593,화곡8동,10456932,4928319,5528614,1855496,1395210,1772693,1905157,1492239,2036137,2788122,2120397,1200081,1223002,1746142,1379189,1479510,1483680,1484739,1501040,1485252,1512104,1510608
20254,11500591,화곡6동,5592162,2577193,3014970,599537,928772,1184248,967517,754959,1157130,1512931,1162114,631056,621655,910071,754335,782236,776675,787135,784526,794205,824701,842684
20254,11500590,화곡본동,8121496,3784467,4337028,1306914,1195177,1454635,1321125,1102481,1741164,2478513,1686972,814133,800074,1224061,1117743,1137278,1127538,1124324,1143581,1135849,1200179,1252746
20254,11500570,화곡4동,3685160,1684767,2000394,718868,443228,522148,585012,558737,857168,1092535,770764,394845,376025,553458,497534,524810,521843,514555,522290,519074,535270,547317
20254,11500560,화곡3동,3450347,1577965,1872383,546396,476361,558427,560134,472747,836282,896131,679638,392444,403432,609514,469188,483687,480796,484010,484614,488693,513697,514851
20254,11500550,화곡2동,3762504,1719274,2043230,637004,460618,563745,635169,577604,888368,1094874,757686,391406,400797,603307,514437,528627,522981,522942,527772,526218,557809,576156
20254,11500540,화곡1동,15716871,7392221,8324650,1752924,2623209,3130291,2610244,2190589,3409614,4171549,3174172,1773701,1796672,2661318,2139457,2209064,2194610,2200515,2225901,2212618,2310803,2363362
20254,11500535,등촌3동,7159372,3313900,3845471,1027062,913229,1295858,1176214,959455,1787554,1923204,1502433,870619,836643,1115875,910598,1026081,1023227,1031625,1024641,1034176,1003671,1015952
20254,11500530,등촌2동,3851931,1764209,2087721,618200,503480,766626,631588,519944,812091,1147064,824169,407068,395056,562574,515999,548625,542918,539974,546124,542778,557718,573795
20254,11500520,등촌1동,4377382,2024959,2352422,484221,643892,1107355,757293,556761,827858,1303829,932977,480774,452229,634340,573233,627671,624855,621484,627773,627668,617466,630463
20254,11500510,염창동,8055365,3740077,4315289,1789078,815035,1564829,1537363,1015484,1333578,2346114,1684846,829263,821640,1245877,1127626,1147351,1141876,1147177,1153077,1151638,1147072,1167176
20254,11470680,신정7동,2843638,1294424,1549214,750130,238202,293371,487945,418310,655679,848867,576049,285858,291823,446663,394377,401323,399162,396910,402918,403779,416251,423295
20254,11470670,신정6동,1921925,864428,1057496,563359,153075,192947,377966,269981,364597,511036,397976,218443,225122,323706,245644,272999,272975,273164,274835,274617,274817,278519
20254,11470650,신정4동,10315271,4871981,5443291,1779008,1411819,1538177,1746067,1572424,2267777,2926618,2147632,1133846,1124684,1622533,1359960,1463418,1456088,1459249,1466802,1466397,1499001,1504316
20254,11470640,신정3동,7113018,3260729,3852290,1541093,722133,923477,1141856,1120901,1663561,2214762,1542275,725060,660553,981239,989128,1021195,1013674,1006066,1014232,1014213,999093,1044543
20254,11470630,신정2동,4161072,1929281,2231791,1192962,388510,415463,750279,632968,780890,1127935,838770,471679,476450,699291,546948,582997,584640,584299,589596,592548,611548,615444
20254,11470620,신정1동,3000200,1405719,1594481,751985,296328,333556,567143,455573,595613,756635,594275,352560,365164,537438,394128,420675,419985,423502,424668,426095,441245,444030
20254,11470611,신월7동,2048951,981368,1067583,312195,196678,277219,298036,335143,629681,530917,413098,230263,231161,357800,285713,289197,286976,284480,288196,286473,302626,311002
20254,11470610,신월6동,810274,391700,418575,131545,74585,121419,139991,133663,209071,178645,166631,104066,109052,148373,103509,115418,115094,113730,115516,115440,116463,118612
20254,11470600,신월5동,2898280,1366913,1531368,548877,318824,440807,456800,405689,727285,747131,622968,364999,342449,459503,361232,417304,413763,410465,418307,410844,406975,420624
20254,11470590,신월4동,3219494,1508596,1710898,724935,284827,393198,536543,475701,804287,968080,653451,327811,327191,498532,444428,456944,451948,447158,455124,456277,469672,482370
20254,11470580,신월3동,2588710,1290227,1298484,400525,268836,353796,418016,436509,711030,724303,553288,296385,287144,391755,335836,373303,368422,362406,365885,364200,371332,383160
20254,11470570,신월2동,3850761,1803971,2046788,770371,377276,553878,656176,560143,932916,1096507,795550,414155,415070,606687,522792,543154,535767,536453,548532,545585,562548,578723
20254,11470560,신월1동,3944208,1923111,2021098,526059,427703,596968,650825,617098,1125557,1137300,804954,426471,426250,618929,530304,554356,548215,543803,553924,555510,584175,604223
20254,11470550,목5동,4744998,2190069,2554929,1594892,395259,390191,916635,655195,792827,1251128,947779,521303,552433,830584,641770,661806,661468,669135,668851,673148,703374,707217
20254,11470540,목4동,5641166,2675000,2966167,1335549,694701,657119,912555,957249,1083994,1708936,1169064,573479,565169,846143,778375,799681,790310,786132,800442,799658,823713,841230
20254,11470530,목3동,5064708,2305986,2758722,845328,584422,848076,802264,749394,1235223,1403988,1018886,546340,542622,835081,717791,714949,706694,713368,716292,715701,739146,758558
20254,11470520,목2동,5998419,2754511,3243909,995790,771961,1083739,953357,880644,1312929,1826929,1257986,590712,577441,910630,834722,841345,831684,833709,843014,840808,891186,916673
20254,11470510,목1동,4399803,2019792,2380010,1244253,453217,499228,877358,644242,681505,870849,856670,607069,643496,885782,535934,613084,620925,631552,630714,644253,651783,607493
20254,11440740,상암동,5255543,2526499,2729044,812445,785886,1043987,1063331,777297,772598,1143482,1145158,760483,729617,876397,600407,791564,805143,803154,792959,779632,658678,624413
20254,11440730,성산2동,6315492,2786931,3528561,964853,999646,1160296,1074209,936569,1179919,1895024,1335161,645134,632148,946520,861505,887910,887322,892821,889236,891356,922337,944512
20254,11440720,성산1동,5996631,2675146,3321484,818794,955106,1169900,1155051,891447,1006333,1598110,1268762,705080,694978,960295,769405,850905,844973,852311,854229,853349,860649,880214
20254,11440710,연남동,6472654,2814236,3658417,639732,1663705,1401794,1085453,746886,935084,1594013,1228261,785094,845649,1194628,825009,875899,879975,907994,914328,924583,1000755,969121
20254,11440700,망원2동,5436766,2441089,2995678,737211,763696,988436,960351,863367,1123705,1579597,1110834,570724,577706,860931,736974,755088,749812,748460,758196,759198,822697,843314
20254,11440690,망원1동,6675902,2960312,3715590,653570,1258419,1481489,1155469,881332,1245622,1909973,1305703,718962,744530,1087056,909676,900022,901831,915481,932222,943220,1040769,1042356
20254,11440680,합정동,4345602,1999129,2346472,426930,958162,1054491,752062,533632,620323,948789,846211,592942,595246,826325,536090,599170,608985,614088,623693,638322,643413,617931
20254,11440660,서교동,17215576,7642879,9572697,1876640,5790726,3528849,2598745,1705927,1714688,2873455,2806267,2561187,2976878,3931425,2066364,2254724,2318081,2415597,2453816,2573969,2754134,2445255
20254,11440655,서강동,6251903,2999919,3251984,973797,1537950,1050310,955589,756517,977739,1566736,1264912,766473,791075,1077154,785552,867735,875737,892908,902610,905365,911605,895942
20254,11440630,신수동,4801286,2323841,2477444,873105,831480,718008,787756,702179,888758,1236682,1004366,582951,579462,798117,599708,681622,680522,683014,688801,684849,689421,693056
20254,11440610,염리동,5676830,2519827,3157002,1145017,720599,952874,1163656,799411,895272,1583012,1174634,639266,624495,895839,759584,813498,816857,824532,824537,816907,790144,790355
20254,11440600,대흥동,7461423,3319264,4142160,1040123,2316311,1172624,1085469,846502,1000397,1678009,1540771,977555,1003144,1357336,904608,1060022,1072005,1087451,1085308,1076751,1063509,1016378
20254,11440590,용강동,5648742,2628175,3020567,1142396,588656,938343,1133326,853960,992063,1441469,1159291,692906,694470,963160,697445,814477,818890,817713,823008,821707,787950,764996
20254,11440585,도화동,3919091,1803579,2115511,454701,542470,799992,698545,607045,816335,827207,772711,518141,532567,773913,494551,555950,554676,560324,558914,567292,569403,552531
20254,11440565,공덕동,12052148,5556062,6496087,1759326,1708613,2237241,2058137,1843976,2444855,3289529,2557481,1383801,1333759,1901395,1586181,1720314,1717064,1747336,1731955,1725155,1694957,1715365
20254,11440555,아현동,7711312,3315270,4396043,1564927,911277,1408876,1427130,1096704,1302398,1984756,1673174,945276,929605,1237421,941081,1116126,1120611,1135089,1122248,1121977,1047847,1047416
20254,11410720,북가좌2동,9198516,4121730,5076786,1476238,1273959,1342414,1482236,1434900,2188768,2571077,1847812,979967,1002838,1529476,1267345,1294169,1284838,1285652,1292017,1292589,1352485,1396765
20254,11410710,북가좌1동,2716782,1234626,1482156,595810,251840,364433,474628,439117,590955,793190,551761,276114,277821,434584,383312,383236,379119,383985,381886,381884,397498,409172
20254,11410700,남가좌2동,6194336,2783166,3411170,1084205,1395842,807634,910792,799888,1195974,1619199,1294501,749562,730089,1008378,792607,882337,888235,896283,896181,862682,883624,884995
20254,11410690,남가좌1동,1265629,558004,707624,334095,121201,169765,228808,179104,232653,302501,255230,145999,164472,235379,162048,174776,173266,172924,175824,179759,197595,191483
20254,11410685,홍은2동,4623700,2080063,2543637,767667,783253,587801,689292,707975,1087711,1296621,1006960,528525,510180,689213,592201,661350,662038,664401,665936,650070,650523,669382
20254,11410660,홍은1동,4064357,1836861,2227496,546144,479498,605763,634401,682923,1115626,1188563,839123,411918,413675,646181,564898,566971,558143,561465,560728,560046,614220,642783
20254,11410655,홍제2동,2338935,1019953,1318983,331260,270320,347358,360176,395254,634567,631895,451250,243542,262909,417199,332140,327283,323024,321220,322212,330645,354565,359986
20254,11410640,홍제3동,3589686,1616139,1973548,495503,448271,494817,525760,603759,1021577,905107,731302,419503,428837,622746,482194,505886,503713,512275,508134,505974,522628,531077
20254,11410620,홍제1동,5384895,2361571,3023324,830272,663323,737415,778452,884947,1490487,1492800,1131378,599053,594695,855911,711059,760568,752887,752520,758582,762721,794975,802641
20254,11410615,연희동,8843908,3974150,4869758,1112292,2047020,1398926,1377046,1242559,1666066,2378264,1909224,1054999,1029843,1370676,1100902,1245127,1246540,1255942,1264793,1259133,1282211,1290163
20254,11410585,신촌동,10581648,4233195,6348454,999876,5093878,1665998,1023535,869429,928932,2255152,1989532,1431848,1467746,2095979,1341391,1451247,1488023,1515523,1534064,1553687,1570854,1468252
20254,11410565,충현동,10746254,4904663,5841591,1180803,1774648,2108471,2117600,1737043,1827688,2200319,2353830,1656366,1670786,1757989,1106965,1626187,1663231,1663305,1640022,1595226,1296498,1261786
20254,11410555,북아현동,26535149,12299161,14235988,3118008,4446050,5527968,5641553,4135114,3666454,5417592,5741720,4175730,4313064,4230568,2656476,4007767,4136169,4179721,4102933,4012614,3137019,2958925
20254,11410520,천연동,3212534,1464752,1747784,540841,401856,425133,524233,558806,761664,862069,677451,377008,358489,515754,421765,457217,462976,465374,465678,459663,454756,446871
20254,11380690,진관동,6697611,3007486,3690126,1752090,679210,718954,1110224,1031226,1405906,1954227,1403300,710482,699900,1028102,901603,945829,939049,935429,942375,942273,982934,1009723
20254,11380650,수색동,2454828,1148277,1306549,311166,303299,479601,452970,419580,488212,709907,510849,257493,259539,385705,331334,345935,345879,346710,346125,345007,359094,366078
20254,11380640,증산동,2834083,1306066,1528015,407400,340973,442660,457809,473842,711399,820266,597950,297411,291225,442436,384794,401041,396884,400248,401951,400090,411925,421943
